"","X","id","pname","gender","fname","canonical_fname","oname","born_on_year","begin_on_year","begin_on_month","begin_on_day","end_on_year","end_on_month","end_on_day","nationality"
"2823",13341,10186,"Jeanne Pauline Schrai",1,"Telephone Operator","Third Division","Auxiliary Staff",1896,1937,9,13,1937,9,27,"Swiss"
"2824",13342,10186,"Jeanne Pauline Schrai",1,"Telephone Operator","Third Division","Auxiliary Staff",1896,1938,6,1,1938,6,22,"Swiss"
"2825",13346,10189,"Robert Gervais Bernard Schumann",0,"Translator","First Division","Translation",1900,1930,2,1,1933,12,31,"French"
"2826",13347,10190,"George Walter Schurhoff",0,"Assistant","Second Division","Information Section",1904,1928,3,1,1929,2,28,"British"
"2827",13350,10193,"Charles Louis Schwaerzel",0,"Liftboy","Third Division","Auxiliary Staff",1894,1924,11,1,1928,3,20,"Swiss"
"2828",13351,10193,"Charles Louis Schwaerzel",0,"Office Keeper","Third Division","Internal Administration",1894,1928,3,21,1933,4,17,"Swiss"
"2829",13352,10194,"Simone Schwaerzel",1,"Messenger","Second Division","Duplicating & Multigraph Service",1908,1929,8,26,1929,9,25,"Swiss"
"2830",13353,10194,"Simone Schwaerzel",1,"Messenger","Second Division","Duplicating & Multigraph Service",1908,1930,1,13,1930,10,5,"Swiss"
"2831",13354,10194,"Simone Schwaerzel",1,"Messenger","Second Division","Duplicating & Multigraph Service",1908,1931,5,15,1931,10,25,"Swiss"
"2832",13355,10194,"Simone Schwaerzel",1,"Messenger","Second Division","Duplicating & Multigraph Service",1908,1932,1,25,1932,7,23,"Swiss"
"2833",13356,10195,"Emile Schwalbe",0,"Driver-mecanician","Third Division","Auxiliary Staff",1887,1920,12,16,1921,12,31,"Swiss"
"2834",13357,10195,"Emile Schwalbe",0,"Driver","Third Division","Auxiliary Staff",1887,1922,12,1,1930,12,31,"Swiss"
"2835",13358,10195,"Emile Schwalbe",0,"Head Driver","Third Division","Auxiliary Staff",1887,1931,1,1,1940,7,13,"Swiss"
"2836",13359,10196,"Bertha Luise Schwander",1,"Cleaner","Third Division","Auxiliary Staff",1905,1935,4,5,1946,7,31,"Swiss"
"2837",13360,10197,"Emile Schwander",0,"Clerk","Second Division","Distribution of Documents",1900,1922,3,15,1940,5,17,"Swiss"
"2838",13361,10197,"Emile Schwander",0,"Clerk","Second Division","Distribution of Documents",1900,1946,6,17,1946,8,31,"Swiss"
"2839",13362,10198,"Marguerite Jacqueline Schwander",1,"Sorter","Third Division","Duplicating & Multigraph Service",1901,1933,9,25,1933,10,11,"Swiss"
"2840",13363,10199,"Hélène Schwarz",1,"Sorter","Third Division","Duplicating & Multigraph Service",1914,1933,9,25,1933,10,11,"Swiss"
"2841",13364,10199,"Hélène Schwarz",1,"Sorter","Third Division","Duplicating & Multigraph Service",1914,1934,5,28,1934,6,13,"Swiss"
"2842",13365,8988,"Fernande Edmée Marquet",1,"Messenger","Second Division","General Assemblies Staff",1907,1926,3,8,1926,3,31,"French"
"2843",13366,8988,"Fernande Edmée Marquet",1,"Messenger","Second Division","General Assemblies Staff",1907,1927,5,4,1927,9,27,"French"
"2844",13367,10201,"Jeanne Schwartz",1,"Clerk","Second Division","Distribution of Documents",1882,1928,8,30,1928,9,25,"Swiss"
"2845",13368,10202,"Germain Emile Schwarz",0,"Clerk","Second Division","Internal Control",1889,1924,8,3,1924,11,9,"Swiss"
"2846",13369,10202,"Germain Emile Schwarz",0,"Clerk","Second Division","Information Section",1889,1924,10,11,1939,7,31,"Swiss"
"2847",13370,10202,"Germain Emile Schwarz",0,"Clerk","Second Division","Economic and Financial Section",1889,1946,3,18,1946,4,30,"Swiss"
"2848",13371,10203,"Hugo Schweizer",0,"Plumber","Third Division","Technical Service",1910,1938,6,16,1939,8,29,"Swiss"
"2849",13372,10203,"Hugo Schweizer",0,"Plumber","Third Division","Technical Service",1910,1940,3,11,1940,5,11,"Swiss"
"2850",13373,10203,"Hugo Schweizer",0,"Plumber","Third Division","Technical Service",1910,1945,8,6,1946,7,31,"Swiss"
"2851",13374,10204,"Samuel Schweizer",0,"Précis Writer","First Division","Précis-Writing Department",1903,1929,3,12,1929,3,21,"Swiss"
"2852",13375,10205,"Francine Schweri",1,"Tea Messenger","Third Division","Auxiliary Staff",1892,1928,7,4,1928,11,7,"Swiss"
"2853",13376,10205,"Francine Schweri",1,"Tea Messenger","Third Division","Auxiliary Staff",1892,1929,4,2,1930,9,20,"Swiss"
"2854",13378,8875,"Francoise Guiguet",1,"Shorthand Typist","Second Division","Pool",1908,1931,2,24,1932,10,14,"French"
"2855",13379,12060,"Margaret Ken Coutts",1,"Shorthand Typist","Second Division","Stenographic Services",1897,1934,1,1,1934,8,31,"British"
"2856",13380,9380,"G. Morell",1,"Typist","Second Division","Pool",NA,1921,9,3,NA,NA,NA,"French"
"2857",13381,12060,"Margaret Ken Coutts",1,"Shorthand Typist","Second Division","Stenographic Services",1897,1937,7,30,1937,8,18,"British"
"2858",13382,10211,"Suzanne Amelia Sears",1,"Typist","Second Division","Duplicating & Multigraph Service",1896,1920,3,22,1921,12,22,"British"
"2859",13383,10212,"Edmond Sechaud",0,"Messenger","Second Division","Distribution of Documents",1888,1926,8,30,1926,9,20,"French"
"2860",13384,10212,"Edmond Sechaud",0,"Clerk","Second Division","Distribution of Documents",1888,1926,9,21,1926,10,31,"French"
"2861",13385,10212,"Edmond Sechaud",0,"Messenger","Second Division","Distribution of Documents",1888,1926,11,1,1927,3,27,"French"
"2862",13386,10212,"Edmond Sechaud",0,"Clerk","Second Division","Distribution of Documents",1888,1927,3,28,1940,5,17,"French"
"2863",13387,12060,"Margaret Ken Coutts",1,"Shorthand Typist","Second Division","Stenographic Services",1897,1937,9,15,1937,10,6,"British"
"2864",13388,12065,"Yvonne Neve Cresswell",1,"Shorthand Typist","Second Division","London Office",1902,1927,11,1,1929,6,30,"British"
"2865",13389,10746,"G. Williams",1,"Shorthand Typist","Second Division","Pool",NA,1921,10,6,1921,10,19,"French"
"2866",13390,10214,"A. J. Pierre See",0,"Interpreter","First Division","Translation",1891,1924,8,21,1924,9,10,"French"
"2867",13391,10215,"Jeanne Seeger-Paris",1,"Copyist","Second Division","Duplicating & Multigraph Service",1904,1932,9,26,1932,10,17,"Swiss"
"2868",13392,10215,"Jeanne Seeger-Paris",1,"Copyist","Second Division","Duplicating & Multigraph Service",1904,1933,9,25,1933,10,11,"Swiss"
"2869",13395,9995,"Gabrielle Jeanne Andrée Dupont-Puzenat",1,"Shorthand Typist","Second Division","Pool",1908,1929,8,1,1940,11,30,"French"
"2870",13398,10219,"Marcelle Seiler",1,"Copyist","Second Division","Duplicating & Multigraph Service",1900,1922,6,12,1922,10,7,"Swiss"
"2871",13399,10219,"Marcelle Seiler",1,"Copyist","Second Division","Duplicating & Multigraph Service",1900,1923,2,26,1940,1,31,"Swiss"
"2872",13400,10220,"Karen Seip",1,"Cataloguer","Second Division","Library",1890,1921,3,17,1921,6,17,"Scandinavian"
"2873",13402,10222,"Valentine  Sella-Bruchez",1,"Cleaner","Third Division","Auxiliary Staff",1902,1936,2,10,1939,5,31,"Swiss"
"2874",13404,10224,"Hugh Gilbert René Sellon",0,"Translator","First Division","Translation",1902,1927,8,29,1927,9,21,"British"
"2875",13405,10225,"Marie Selva ",1,"Cleaner","Third Division","Auxiliary Staff",1899,1937,5,21,1937,5,29,"French"
"2876",13406,10546,"Gabrielle Vareillas",1,"Typist","Second Division","Pool",NA,1924,9,1,1924,9,25,"French"
"2877",13407,10546,"Gabrielle Vareillas",1,"Shorthand Typist","Second Division","Pool",NA,1926,3,8,NA,NA,NA,"French"
"2878",13408,12094,"Evelyn Annie Curry",1,"Shorthand Typist","Second Division","Social Questions and Opium Traffic Section",1894,1929,10,7,1947,8,15,"British"
"2879",13409,10229,"Gaspard Senti",0,"Messenger","Second Division","Auxiliary Staff",1894,1926,8,30,1946,7,31,"Swiss"
"2880",13410,10230,"Jean Casimir Sermier",0,"Cleaner","Third Division","Auxiliary Staff",1882,1926,9,16,1946,7,31,"Swiss"
"2881",13413,10233,"Arsène Shahbaz",0,"Clerk","Second Division","Publications Service",1917,1937,4,17,1937,6,17,"Swiss"
"2882",13414,10233,"Arsène Shahbaz",0,"Clerk","Second Division","Personnel Office",1917,1937,6,18,1940,6,30,"Swiss"
"2883",13415,10233,"Arsène Shahbaz",0,"Assistant","Second Division","Department II",1917,1944,6,5,1946,7,31,"Swiss"
"2884",13416,9786,"Geneviève Marie Poirier",1,"Shorthand Typist","Second Division","Pool",1901,1925,9,7,NA,NA,NA,"French"
"2885",13417,10523,"Geneviève Troupel",1,"Shorthand Typist","Second Division","Pool",1898,1926,4,26,1926,5,22,"French"
"2886",13418,10523,"Geneviève Troupel",1,"Shorthand Typist","Second Division","Pool",1898,1926,7,5,1926,9,26,"French"
"2887",13419,10523,"Geneviève Troupel",1,"Shorthand Typist","Second Division","Pool",1898,1927,3,1,1929,9,30,"French"
"2888",13420,10237,"Florence May Shaw",1,"Secretary Shorthand-Typist","Second Division","Information Section",1891,1924,1,1,1934,3,31,"British"
"2889",13421,10238,"Wilfred John Sheard",0,"Assistant","Second Division","Registry",1895,1920,4,19,1921,4,18,"British"
"2890",13422,10238,"Wilfred John Sheard",0,"Senior Assistant","First Division","Registry",1895,1921,4,19,1940,1,31,"British"
"2891",13423,10239,"Helen Shekleton",1,"Copyholder","Second Division","Publications Service",1903,1924,8,15,1924,10,31,"British"
"2892",13424,10240,"Gerard Shelley",0,"Interpreter","First Division","Translation",1892,1921,9,1,1921,10,5,"British"
"2893",13425,9906,"Georges Detot",0,"Shorthand Précis Writer","Second Division","General Assemblies Staff",1879,1921,9,4,NA,NA,NA,"French"
"2894",13426,10241,"Daphne Elisabeth Shelmerdine",1,"Stenographer","Second Division","Economic Conference",1900,1927,5,4,NA,NA,NA,"British"
"2895",13429,9906,"Georges Detot",0,"Shorthand Précis Writer","Second Division","General Assemblies Staff",1879,1922,9,3,NA,NA,NA,"French"
"2896",13430,9906,"Georges Detot",0,"Shorthand Précis Writer","Second Division","General Assemblies Staff",1879,1923,9,3,NA,NA,NA,"French"
"2897",13431,10245,"George Oswald Shuffrey ",0,"Précis Writer","First Division","Précis-Writing Department",1902,1929,11,6,1929,11,9,"British"
"2898",13432,9906,"Georges Detot",0,"Shorthand Précis Writer","Second Division","General Assemblies Staff",1879,1924,9,14,NA,NA,NA,"French"
"2899",13433,9906,"Georges Detot",0,"Shorthand Précis Writer","Second Division","General Assemblies Staff",1879,1925,9,6,NA,NA,NA,"French"
"2900",13434,9191,"Georges Kaminker",0,"Interpreter","First Division","Pool",NA,1946,4,5,NA,NA,NA,"French"
"2901",13435,9872,"Georges Léon César Demolon",0,"Translator","First Division","General Assemblies Staff",1886,1920,NA,NA,1920,NA,NA,"French"
"2902",13436,12184,"Margaret Lawrence Barrie",1,"Shorthand Typist","Second Division","Stenographic Services",1884,1925,3,1,1939,7,8,"British"
"2903",13437,10255,"Georges Simon",0,"Copyholder","Second Division","Pool",1905,1921,1,17,1926,5,21,"French"
"2904",13438,10310,"Georges Spaletta",0,"Clerical Assistant","Second Division","Health Section",1901,1924,5,26,1924,7,19,"French"
"2905",13439,10247,"Fernande Sicilia",1,"Messenger","Second Division","Duplicating & Multigraph Service",1912,1926,8,30,NA,NA,NA,"Swiss"
"2906",13440,10247,"Fernande Sicilia",1,"Messenger","Second Division","Duplicating & Multigraph Service",1912,1927,8,25,1927,9,27,"Swiss"
"2907",13441,10247,"Fernande Sicilia",1,"Messenger","Second Division","Duplicating & Multigraph Service",1912,1928,9,3,1928,9,6,"Swiss"
"2908",13442,10247,"Fernande Sicilia",1,"Messenger","Second Division","Duplicating & Multigraph Service",1912,1932,2,2,1932,12,22,"Swiss"
"2909",13443,10248,"Jean de Siebenthal",0,"Clerk","Second Division","Internal Control",1897,1927,10,1,1929,4,30,"Swiss"
"2910",13444,11336,"Georgette Bruchon",1,"Shorthand Typist","Second Division","Pool",1913,1929,9,2,1929,9,25,"French"
"2911",13445,13809,"Eleanor Braun",1,"Shorthand Typist","Second Division","Stenographic Services",1890,1929,11,4,1938,9,30,"British"
"2912",13446,9999,"Georgette Duqueux",1,"Messenger","Second Division","General Assemblies Staff",1909,1924,9,1,NA,NA,NA,"French"
"2913",13447,10249,"Dorothy Jane Siebert",1,"Secretary Shorthand-Typist","Second Division","Information Section",1899,1938,7,14,1941,6,1,"British"
"2914",13449,10252,"Louis Sigust",0,"Messenger","Second Division","Auxiliary Staff",1908,1928,3,19,1928,10,31,"Swiss"
"2915",13450,10253,"Raissa Silberstein",0,"Clerk","Second Division","Distribution of Documents",1901,1925,8,31,NA,NA,NA,"Swiss"
"2916",13452,11285,"Germain Paula-Lopez",0,"Shorthand Typist","Second Division","Pool",1905,1946,4,1,1946,4,18,"French"
"2917",13453,10256,"Jean Horace Simon",0,"Copyholder","Second Division","Printing & Publishing Department",1913,1931,2,16,1934,4,22,"French"
"2918",13454,11285,"Germain Paula-Lopez",0,"Shorthand Typist","Second Division","Pool",1905,1946,5,14,1946,7,31,"French"
"2919",13457,10260,"Francois Louis Auguste Simond",0,"Assistant","Second Division","Personnel Office",1904,1923,12,10,1926,12,31,"Swiss"
"2920",13458,10260,"Francois Louis Auguste Simond",0,"Clerk","Second Division","Personnel Office",1904,1927,1,1,1939,9,2,"Swiss"
"2921",13459,10260,"Francois Louis Auguste Simond",0,"Clerk","Second Division","Personnel Office",1904,1939,12,6,1940,1,15,"Swiss"
"2922",13460,10260,"Francois Louis Auguste Simond",0,"Clerk","Second Division","Personnel Office",1904,1946,4,3,1946,4,18,"Swiss"
"2923",13461,9916,"Germaine Gabrielle Didelot",1,"Secretary Shorthand-Typist","Second Division","Pool",1892,1920,10,9,1939,4,16,"French"
"2924",13462,8507,"Hortense Lucienne Marie Fafournoux née Thorraud",1,"Shorthand Typist","Second Division","Information Section",1905,1931,8,27,1933,12,31,"French"
"2925",13469,11571,"Germaine Huguenet",1,"Stenographer","Second Division","Pool",1901,1931,9,1,1931,11,30,"French"
"2926",13470,11571,"Germaine Huguenet",1,"Stenographer","Second Division","Pool",1901,1934,1,1,1940,5,17,"French"
"2927",13471,10268,"Rasmus Ingvald Berentson Skylstad",0,"Director","First Division","Minorities Section",1893,1938,1,1,1942,3,1,"Scandinavian"
"2928",13472,10268,"Rasmus Ingvald Berentson Skylstad",0,"League of Nations General Assembly Delegate","Representative","General Assembly: Fifteenth Ordinary Session of the Assembly",1893,NA,NA,NA,NA,NA,NA,"Scandinavian"
"2929",13473,10268,"Rasmus Ingvald Berentson Skylstad",0,"League of Nations General Assembly Delegate","Representative","General Assembly: Sixteenth Ordinary Session of the Assembly, part one",1893,NA,NA,NA,NA,NA,NA,"Scandinavian"
"2930",13474,10268,"Rasmus Ingvald Berentson Skylstad",0,"League of Nations General Assembly Delegate","Representative","General Assembly: Sixteenth Ordinary Session of the Assembly, part two",1893,NA,NA,NA,NA,NA,NA,"Scandinavian"
"2931",13475,10268,"Rasmus Ingvald Berentson Skylstad",0,"League of Nations General Assembly Delegate","Representative","General Assembly: Seventeenth Ordinary Session of the Assembly",1893,NA,NA,NA,NA,NA,NA,"Scandinavian"
"2932",13476,10268,"Rasmus Ingvald Berentson Skylstad",0,"League of Nations General Assembly Delegate","Representative","General Assembly: Special Session of the Assembly Convened for the Purpose of Considering the Request of the Kingdom of Egypt for Admission to the League of Nations",1893,NA,NA,NA,NA,NA,NA,"Scandinavian"
"2933",13477,10268,"Rasmus Ingvald Berentson Skylstad",0,"League of Nations General Assembly Delegate","Representative","General Assembly: Eighteenth Ordinary Session of the Assembly",1893,NA,NA,NA,NA,NA,NA,"Scandinavian"
"2934",13478,10268,"Rasmus Ingvald Berentson Skylstad",0,"League of Nations General Assembly Delegate","Representative","General Assembly: Twentieth (Conclusion) and Twenty-first Ordinary Session of the Assembly",1893,NA,NA,NA,NA,NA,NA,"Scandinavian"
"2935",13479,11571,"Germaine Huguenet",1,"Stenographer","Second Division","Pool",1901,1945,6,14,1946,7,31,"French"
"2936",13481,13411,"Germaine Jeanne Gabriel",0,"Verbatim Reporter","Second Division","Pool",1894,1929,3,1,1929,6,15,"French"
"2937",13482,8555,"Regina Faure",1,"Shorthand Typist","Second Division","London Office",NA,1919,NA,NA,1920,NA,NA,"French"
"2938",13483,8625,"Jeanne Marie Joséphine Foretay",1,"Shorthand Typist","Second Division","Economic and Financial Section",1896,1921,3,1,1940,5,23,"French"
"2939",13484,11707,"Ginette Bonnefoy, née Crépin",1,"Shorthand Typist","Second Division","Pool",1903,1926,9,6,1926,9,5,"French"
"2940",13485,11707,"Ginette Bonnefoy, née Crépin",1,"Shorthand Typist","Second Division","Pool",1903,1927,7,4,1927,9,30,"French"
"2941",13486,11707,"Ginette Bonnefoy, née Crépin",1,"Shorthand Typist","Second Division","Pool",1903,1928,6,1,1928,10,31,"French"
"2942",13487,9229,"Gustave Henri Camerlynck",0,"Translator","First Division","General Assemblies Staff",1870,1920,NA,NA,1928,NA,NA,"French"
"2943",13488,9667,"H. Piau",1,"Shorthand Typist","Second Division","Pool",NA,1921,8,22,1921,10,19,"French"
"2944",13489,10272,"Clara Slee née Baumann",1,"Verbatim Reporter","Second Division","Précis-Writing Department",1878,1930,11,4,1930,12,9,"British"
"2945",13490,10272,"Clara Slee née Baumann",1,"Verbatim Reporter","Second Division","Précis-Writing Department",1878,1931,1,16,1931,10,17,"British"
"2946",13491,10272,"Clara Slee née Baumann",1,"Verbatim Reporter","Second Division","Précis-Writing Department",1878,1932,4,11,1932,10,12,"British"
"2947",13492,10272,"Clara Slee née Baumann",1,"Verbatim Reporter","Second Division","Précis-Writing Department",1878,1933,5,3,1933,5,7,"British"
"2948",13493,10272,"Clara Slee née Baumann",1,"Verbatim Reporter","Second Division","Précis-Writing Department",1878,1935,12,18,1935,12,19,"British"
"2949",13494,10272,"Clara Slee née Baumann",1,"Verbatim Reporter","Second Division","Précis-Writing Department",1878,1936,1,20,1936,4,21,"British"
"2950",13495,10272,"Clara Slee née Baumann",1,"Verbatim Reporter","Second Division","Précis-Writing Department",1878,1937,9,16,1937,10,1,"British"
"2951",13496,10272,"Clara Slee née Baumann",1,"Verbatim Reporter","Second Division","Précis-Writing Department",1878,1946,4,6,1946,4,18,"British"
"2952",13497,9969,"Héléne Ducrot",1,"Shorthand Typist","Second Division","Pool",1891,1922,9,1,NA,NA,NA,"French"
"2953",13499,9969,"Héléne Ducrot",1,"Shorthand Typist","Second Division","Pool",1891,NA,2,9,NA,NA,NA,"French"
"2954",13501,9969,"Héléne Ducrot",1,"Shorthand Typist","Second Division","Pool",1891,1925,6,7,NA,NA,NA,"French"
"2955",13502,12000,"Henri Clavel",0,"Verbatim Reporter","Second Division","General Assemblies Staff",1827,1923,9,16,1923,9,29,"French"
"2956",13503,12000,"Henri Clavel",0,"Verbatim Reporter","Second Division","General Assemblies Staff",1827,1924,8,30,1924,9,13,"French"
"2957",13504,12000,"Henri Clavel",0,"Verbatim Reporter","Second Division","General Assemblies Staff",1827,1925,9,20,1925,9,26,"French"
"2958",13505,9847,"Henriette Lucie  Delbarre",1,"Shorthand Typist","Second Division","Pool",1875,1924,9,1,NA,NA,NA,"French"
"2959",13506,8507,"Hortense Lucienne Marie Fafournoux née Thorraud",1,"Shorthand Typist","Second Division","Pool",1905,1931,6,18,1931,8,26,"French"
"2960",13507,8507,"Hortense Lucienne Marie Fafournoux née Thorraud",1,"Shorthand Typist","Second Division","Pool",1905,1934,1,1,1940,6,9,"French"
"2961",13508,11109,"J.  Laurembourle",1,"Secretary Shorthand-Typist","Second Division","Pool",NA,1922,8,28,1922,9,30,"French"
